date,PPV,TEMP,cloud,solar_irradiance
2010-01-02 00:00:00,98.51358033294224,-4.0,22.418499745417474,4.095910175976938
2010-01-02 01:00:00,84.47247030117457,-4.0,61.53734644671104,3.828688354534095
2010-01-02 02:00:00,79.41198517830318,-5.0,81.83853483884303,4.2245709715278865
2010-01-02 03:00:00,84.98673384105344,-5.0,56.58482150681265,3.686362375163129
2010-01-02 04:00:00,26.649626273835853,-5.0,55.70853504164348,5.343445327512618
2010-01-02 05:00:00,86.69296058425282,-6.0,65.52539192518823,3.4518069356668013
2010-01-02 06:00:00,69.12305288247646,-6.0,90.45719904669424,2.440504587447108
2010-01-02 07:00:00,55.27057952617752,-5.0,73.81084262989316,5.521506489960599
2010-01-02 08:00:00,35.14810766249433,-6.0,9.50744503316956,5.106441051678072
2010-01-02 09:00:00,76.01906345809823,-5.0,36.8978930980868,2.8397890139936424
2010-01-02 10:00:00,66.84549472246222,-5.0,93.98566728123035,2.6670893586942626
2010-01-02 11:00:00,85.6475957914238,-5.0,17.518673402700177,2.1050692140467397
2010-01-02 12:00:00,80.89464987772877,-5.0,13.993501562230392,2.4473422789923065
2010-01-02 13:00:00,90.71354042374784,-5.0,60.88269918266733,2.9454329045324985
2010-01-02 14:00:00,49.08083378879621,-5.0,1.5905722307463788,2.141279877531417
2010-01-02 15:00:00,88.50061361276417,-5.0,1.7945466009262057,3.2470329573606183
2010-01-02 16:00:00,54.78576515012094,-5.0,5.275898289104408,2.8258514369881733
2010-01-02 17:00:00,60.89402797922009,-5.0,68.8642586667962,5.392152537308805
2010-01-02 18:00:00,38.219409633999746,-5.0,49.26134145814493,3.098524521281051
2010-01-02 19:00:00,8.281491145419817,-5.0,4.7942105452870365,3.8115685106707136
2010-01-02 20:00:00,9.776008875319462,-5.0,93.99494483052912,5.062696752155323
2010-01-02 21:00:00,6.854255674517063,-5.0,31.703934137621054,4.98009350765083
2010-01-02 22:00:00,8.093162473054837,-6.0,37.80060504360048,4.550592764575841
2010-01-02 23:00:00,56.96878574529988,-6.0,31.37704636839497,2.5785679052209094
2010-01-03 00:00:00,98.71635154498722,-6.0,65.82427951602708,5.38887376084128
2010-01-03 01:00:00,23.218630185533687,-6.0,80.09130116641519,2.843804786402148
2010-01-03 02:00:00,32.10051602521447,-7.0,80.91798163747308,4.770856338693417
2010-01-03 03:00:00,17.871500572464353,-7.0,93.71725658970041,5.926909504201348
2010-01-03 04:00:00,17.078276397116447,-7.0,93.9430878827517,3.2901417351127944
2010-01-03 05:00:00,67.0672694569779,-8.0,61.504033709855086,5.7711112744249276
2010-01-03 06:00:00,8.917509981454986,-8.0,76.83694174742112,4.711926229258036
2010-01-03 07:00:00,12.966256038727929,-9.0,19.41515308786629,2.0176818557352174
2010-01-03 08:00:00,73.51278641141927,-9.0,80.14130442143423,3.61461163014938
2010-01-03 09:00:00,6.037378541052519,-9.0,33.26805438521,4.955870380279774
2010-01-03 10:00:00,32.7980551424473,-9.0,15.49778693242817,4.433083789035897
2010-01-03 11:00:00,15.447177009580125,-9.0,5.092146486494596,5.989709159122724
2010-01-03 12:00:00,2.66147856008776,-9.0,63.29890923942149,5.8301554702852405
2010-01-03 13:00:00,59.258211732387714,-9.0,98.70019220967752,2.2596652498053666
2010-01-03 14:00:00,27.59840830059207,-9.0,53.69339268055301,3.237651739862223
2010-01-03 15:00:00,1.7648427375766331,-9.0,11.327039618716851,3.922274121182197
2010-01-03 16:00:00,80.64040965184722,-9.0,82.84827449883132,4.896432309769993
2010-01-03 17:00:00,38.5969600689657,-9.0,13.568214678290612,3.1718046291117536
2010-01-03 18:00:00,93.2477376964374,-9.0,5.7896787853226614,5.725896638446982
2010-01-03 19:00:00,28.56713261916467,-9.0,63.9011155936487,5.1395251323476705
2010-01-03 20:00:00,98.49128684820455,-9.0,86.24872672714575,3.6522397628419982
2010-01-03 21:00:00,61.816848507028496,-10.0,25.334201222430448,5.895115016068772
2010-01-03 22:00:00,53.245411572955206,-9.0,0.19800464910587626,3.276867707641768
2010-01-03 23:00:00,21.988322835884023,-11.0,73.15067220737981,4.6805794578615805
2010-01-04 00:00:00,98.4880411243857,-12.0,57.55531386307079,3.407922172838828
2010-01-04 01:00:00,97.33857781113345,-9.0,45.78922357485548,5.2418864300038965
2010-01-04 02:00:00,81.13750120825769,-10.0,97.85732692751762,4.65337554066701
2010-01-04 03:00:00,92.51151249612906,-11.0,39.69963252719351,5.673623608311282
2010-01-04 04:00:00,67.5054831517072,-11.0,2.3033787668358063,5.402583641596559
2010-01-04 05:00:00,31.81951865856549,-12.0,2.3918066372965896,5.170793274571421
2010-01-04 06:00:00,91.93382691905913,-12.0,48.74976074110406,2.820224425874976
2010-01-04 07:00:00,73.73625482682485,-13.0,56.67076285985168,2.2586377363119943
2010-01-04 08:00:00,76.10501378080585,-13.0,63.79534210515954,5.852721758503716
2010-01-04 09:00:00,31.155938038224768,-13.0,62.661649982173365,2.969244201346944
2010-01-04 10:00:00,99.15178716070497,-12.0,4.345258708491971,4.23643290505947
2010-01-04 11:00:00,25.897751812170377,-12.0,46.80269804410524,2.622565364919016
2010-01-04 12:00:00,79.9575475683956,-11.0,4.652278125035592,3.139456442171934
2010-01-04 13:00:00,15.56692836626048,-10.0,34.65955639806779,3.188891594724558
2010-01-04 14:00:00,96.51222702962362,-10.0,34.43618777587712,3.5335532465248822
2010-01-04 15:00:00,43.949014887955144,-9.0,50.7958323341842,3.2122297312543053
2010-01-04 16:00:00,61.88688638161065,-9.0,18.117759820337838,3.6369442189861783
2010-01-04 17:00:00,67.98525052237088,-11.0,54.53458199374989,3.582276282102584
2010-01-04 18:00:00,18.48223064950884,-11.0,29.26703298179142,2.8013567244994486
2010-01-04 19:00:00,7.3290552871982495,-12.0,70.28153569787113,2.7869148920044204
2010-01-04 20:00:00,99.00008986200895,-12.0,77.98321959800788,5.4251534485455775
2010-01-04 21:00:00,53.03456052190471,-13.0,3.368805825887311,3.091367540577766
2010-01-04 22:00:00,20.145282646889605,-13.0,88.56330057383306,4.2868899297829435
2010-01-04 23:00:00,59.10705695481682,-15.0,81.3235891348637,3.0885287925390315
2010-01-05 00:00:00,69.49928428003498,-17.0,99.3379961749354,2.6027949591385133
2010-01-05 01:00:00,63.18451684716939,-18.0,37.723513217110245,2.7343360088979884
2010-01-05 02:00:00,92.30656939045492,-19.0,82.89345425699264,4.955956278382998
2010-01-05 03:00:00,59.828050771077926,-18.0,98.48673355300129,2.2822218174947615
2010-01-05 04:00:00,9.094249092028262,-19.0,43.91842885461954,3.5537993731998374
2010-01-05 05:00:00,8.916300040853642,-16.0,77.81994971006199,4.653916780747416
2010-01-05 06:00:00,77.98193849796765,-16.0,78.9488259521706,2.7455975437103195
2010-01-05 07:00:00,0.5483170767444645,-16.0,74.46844833502773,5.213686261012686
2010-01-05 08:00:00,19.683791696534293,-16.0,43.087496578755854,2.7428655365561614
2010-01-05 09:00:00,91.2673518215761,-15.0,59.84556122362103,2.2977708689918255
2010-01-05 10:00:00,49.3243677398801,-14.0,27.195002808926304,5.806601297843976
2010-01-05 11:00:00,42.09720620096442,-13.0,74.6524028553427,3.0065348558440963
2010-01-05 12:00:00,84.88133420580279,-12.0,24.019436539460763,5.309039501616201
2010-01-05 13:00:00,43.77537280080183,-11.0,95.02080571168388,5.996539667414348
2010-01-05 14:00:00,46.95354751408159,-11.0,9.501894650643171,4.432895457482496
2010-01-05 15:00:00,59.16609444218332,-11.0,45.5783609224839,2.9674039861472594
2010-01-05 16:00:00,45.46390067992462,-11.0,86.44602503167945,5.304358380026203
2010-01-05 17:00:00,2.8058866756984324,-11.0,99.76904576105845,3.9662972673138506
2010-01-05 18:00:00,55.16653020618385,-11.0,50.919178984699954,5.178968741066764
2010-01-05 19:00:00,72.06566368803902,-13.0,85.42277603328309,5.643306435409539
2010-01-05 20:00:00,55.14020307619931,-12.0,28.68922446388848,4.271901663149233
2010-01-05 21:00:00,67.48670007560223,-18.0,95.64450443275936,3.0143556078003697
2010-01-05 22:00:00,71.84783758782116,-13.0,5.614615790903988,5.7293218994059085
2010-01-05 23:00:00,98.4429717841926,-16.0,34.330355297339466,3.882653779157085
2010-01-06 00:00:00,41.683883473714985,-17.0,77.63338313536305,4.87621436858465
2010-01-06 01:00:00,87.16869301526846,-14.0,32.84915551398326,3.989319546287181
2010-01-06 02:00:00,88.42766998500272,-14.0,0.921466088066658,5.5886727671445495
2010-01-06 03:00:00,40.82105829725789,-14.0,63.93575020192253,5.345942542141879
2010-01-06 04:00:00,93.98882033811873,-14.0,49.855519586748535,3.9647916454131575
2010-01-06 05:00:00,40.66029446144761,-14.0,48.53476862080425,2.0032133884412144
2010-01-06 06:00:00,63.93349813892657,-14.0,52.48111075078806,2.092172858197862
2010-01-06 07:00:00,56.720375388427726,-15.0,65.85770714697401,2.5336862067318155
2010-01-06 08:00:00,67.8014116408658,-14.0,67.10565649848255,4.118195418625621
2010-01-06 09:00:00,91.78669863097684,-13.0,68.98280618743654,4.469099429552214
2010-01-06 10:00:00,42.524813805797294,-12.0,72.57044329276304,2.7352392056669266
2010-01-06 11:00:00,87.20142266697954,-11.0,31.9062890625892,3.61273388325066
2010-01-06 12:00:00,78.60443169521037,-10.0,46.39914736090474,5.32153065200748
2010-01-06 13:00:00,9.192834301249174,-10.0,9.701632780221304,2.697138790074268
2010-01-06 14:00:00,22.95551364074036,-9.0,58.20866927911336,5.162141330910222
2010-01-06 15:00:00,29.264542252062085,-8.0,96.55202981696921,5.976406338107737
2010-01-06 16:00:00,20.28924987590553,-8.0,57.502694975538084,5.414881765039726
2010-01-06 17:00:00,8.931159272138645,-9.0,91.83893176028494,4.060430071805094
2010-01-06 18:00:00,86.75788492242798,-9.0,93.19917075137931,5.64511462134266
2010-01-06 19:00:00,88.06219589480685,-14.0,50.091909155732594,4.976377861499055
2010-01-06 20:00:00,75.13590508435675,-12.0,48.14852643834773,4.7612983040023655
2010-01-06 21:00:00,85.9529473553761,-14.0,44.29589015147798,4.924365390620514
2010-01-06 22:00:00,62.79438434475395,-16.0,91.13857416456652,5.0590832698091175
2010-01-06 23:00:00,0.12954729508969365,-16.0,70.55520350196338,2.054692098132367
2010-01-07 00:00:00,51.888983705150935,-16.0,78.55146180347305,3.9841080690072834
2010-01-07 01:00:00,8.95231527083935,-16.0,83.52922980581356,5.008030256046474
2010-01-07 02:00:00,74.15030172274425,-18.0,18.71965060578318,5.293637985008342
2010-01-07 03:00:00,35.60485092665232,-15.0,25.733880672645906,3.2353984110653835
2010-01-07 04:00:00,26.564058786122626,-16.0,89.9099617801944,3.573297385715112
2010-01-07 05:00:00,76.92440004593023,-15.0,59.72339315168461,3.796304389097256
2010-01-07 06:00:00,31.256958891720227,-15.0,29.64881338773654,5.27636061105059
2010-01-07 07:00:00,54.09835949596586,-13.0,26.618974183279644,4.273017009635652
2010-01-07 08:00:00,51.08631634828803,-14.0,29.880291628235856,5.451738071887766
2010-01-07 09:00:00,3.437671647360385,-12.0,71.20912930803337,4.867768712186848
2010-01-07 10:00:00,25.73714520721573,-11.0,0.6754586550713704,3.409232147097516
2010-01-07 11:00:00,47.459046520351855,-10.0,44.449430528853476,3.962850286713291
2010-01-07 12:00:00,84.02082622661841,-9.0,42.139505386693756,5.386425127607831
2010-01-07 13:00:00,47.82166677428393,-8.0,22.256813920335983,3.765629148794663
2010-01-07 14:00:00,43.14526486112744,-7.0,29.70087329654877,3.4888431836499487
2010-01-07 15:00:00,93.53715444356408,-7.0,99.94777048212543,4.1664090105823535
2010-01-07 16:00:00,50.52572415285799,-8.0,61.61161901522794,3.8075564306696488
2010-01-07 17:00:00,4.6907087380144485,-9.0,9.376324149682446,4.821866011054837
2010-01-07 18:00:00,36.44260944019467,-11.0,54.86396554848487,4.003471161891751
2010-01-07 19:00:00,65.5062561896998,-11.0,81.13423502112605,2.889938530745464
2010-01-07 20:00:00,37.02047375905564,-15.0,17.608681856129287,2.514578204010934
2010-01-07 21:00:00,10.36677495512378,-14.0,15.472162073962016,3.688907565162578
2010-01-07 22:00:00,64.90069060809853,-14.0,61.419295150909605,3.8712559212642907
2010-01-07 23:00:00,57.239084051166465,-16.0,77.04409298732699,2.6696184029488474
2010-01-08 00:00:00,21.92529322052208,-17.0,45.437534407919905,4.050337519083445
2010-01-08 01:00:00,9.750420909684344,-16.0,8.042077982620652,3.737735731406348
2010-01-08 02:00:00,11.407616823204524,-16.0,94.18016174921291,3.188493063443448
2010-01-08 03:00:00,78.08346255042953,-15.0,35.586811289261476,2.6088384255399113
2010-01-08 04:00:00,84.98495004530125,-15.0,30.63608148046889,5.554371023020956
2010-01-08 05:00:00,27.51508380131355,-15.0,44.00975335683589,4.198583689356022
2010-01-08 06:00:00,61.13102113488825,-15.0,65.31154209550519,2.279887308258927
2010-01-08 07:00:00,57.22070631393797,-13.0,80.7095829487304,5.705590133637643
2010-01-08 08:00:00,15.69419641274624,-12.0,89.123414377141,5.2926319285631855
2010-01-08 09:00:00,36.52465710170182,-12.0,71.75019105620582,3.710806321737912
2010-01-08 10:00:00,98.8073474607936,-10.0,52.13664616501112,2.1576080442049235
2010-01-08 11:00:00,44.01891394184207,-10.0,49.60906472833943,4.381247500089166
2010-01-08 12:00:00,34.44031084078129,-9.0,48.77751723421718,4.25461425998841
2010-01-08 13:00:00,74.90494665645873,-8.0,6.617029748404934,4.997666391865632
2010-01-08 14:00:00,29.0664881051654,-8.0,40.575609025444216,2.4869214679971843
2010-01-08 15:00:00,39.960059612578405,-8.0,61.269306715545646,3.7322077239021003
2010-01-08 16:00:00,28.96086043057594,-8.0,61.35739646471801,4.394198798062962
2010-01-08 17:00:00,43.19904564532061,-8.0,23.812768288818173,4.204953633566126
2010-01-08 18:00:00,25.637182670419804,-9.0,74.1282174161054,4.74109418372588
2010-01-08 19:00:00,97.82205388748308,-11.0,2.7185172893925413,5.8050653986248495
2010-01-08 20:00:00,63.278868443970566,-12.0,68.14361805415953,3.9013985894217016
2010-01-08 21:00:00,68.04522856493452,-14.0,6.8763104495387815,3.260804822918705
2010-01-08 22:00:00,8.134687143486985,-9.0,80.40617815064546,5.5229156347343755
2010-01-08 23:00:00,98.955349799573,-11.0,51.687336749384365,2.499736322599825
2010-01-09 00:00:00,27.77793717088889,-13.0,5.093066338753316,3.9551095399107017
2010-01-09 01:00:00,18.536280942957394,-13.0,77.70008274427343,5.839253059061363
2010-01-09 02:00:00,78.85885759234199,-14.0,50.65229340726242,4.385262073380515
2010-01-09 03:00:00,63.314418797822164,-15.0,16.928598353186587,4.013254600816786
2010-01-09 04:00:00,98.03088896056148,-13.0,58.451014712497894,2.7148178309785376
2010-01-09 05:00:00,91.14984560588894,-16.0,40.37730236900017,5.830332787792938
2010-01-09 06:00:00,86.33131373659485,-15.0,52.10072350312075,3.3890408796658567
2010-01-09 07:00:00,17.728144199415592,-15.0,78.99042075856673,3.91505186623928
2010-01-09 08:00:00,15.920861852209,-14.0,95.34171802249004,3.8459203421555994
2010-01-09 09:00:00,76.43946960040505,-9.0,89.68063083719034,5.1460564089229175
2010-01-09 10:00:00,15.379880763806677,-7.0,85.41821321937164,4.717115855121813
2010-01-09 11:00:00,10.135800754472935,-6.0,47.511548525499954,4.422045937440965
2010-01-09 12:00:00,79.90819218343928,-6.0,50.95751492454709,5.978119225420206
2010-01-09 13:00:00,65.64600652130142,-5.0,16.52341609151806,3.3422483824706752
2010-01-09 14:00:00,37.64672707311865,-4.0,12.615352207808893,2.94172014995727
2010-01-09 15:00:00,16.483466480891007,-4.0,31.983348187303353,4.4954768058230945
2010-01-09 16:00:00,18.536541649758455,-4.0,87.13631626303308,4.151162726655302
2010-01-09 17:00:00,99.4536881115804,-4.0,42.089482820992494,2.367617007678036
2010-01-09 18:00:00,50.73727216569822,-7.0,2.038851300999911,2.695219006319161
2010-01-09 19:00:00,15.727479152852863,-6.0,59.409752864165775,2.1984030713282285
2010-01-09 20:00:00,77.11566249081912,-7.0,97.54746829286401,5.378592317416674
2010-01-09 21:00:00,75.14170519378294,-6.0,8.767612829232796,5.553813498634376
2010-01-09 22:00:00,28.479523126085034,-8.0,8.63348665608018,3.6548399725451213
2010-01-09 23:00:00,7.276819191913586,-8.0,18.66992138202087,3.0885137920451284
2010-01-10 00:00:00,35.05724434187572,-11.0,70.71052527174876,4.347529021997247
2010-01-10 01:00:00,15.784540224201848,-13.0,16.713718058845295,3.5514340379832747
2010-01-10 02:00:00,32.11436975195223,-12.0,86.72036716548874,2.027908233309275
2010-01-10 03:00:00,64.25253404088265,-13.0,16.117164514816672,5.061279856956206
2010-01-10 04:00:00,82.5805613608723,-14.0,7.620093985104981,4.863654815202952
2010-01-10 05:00:00,94.89937782661384,-13.0,98.86002018947788,4.780589618881682
2010-01-10 06:00:00,74.49408436375758,-13.0,62.0089024979838,4.7208755045335655
2010-01-10 07:00:00,63.07044292030653,-14.0,8.440785805883644,3.495909386483937
2010-01-10 08:00:00,49.71213621758264,-14.0,28.817027611303438,5.0401438108145
2010-01-10 09:00:00,92.11037943739643,-12.0,0.7278820634108119,2.6645267594895747
2010-01-10 10:00:00,17.45322646006574,-7.0,93.49088156699969,4.26301068883545
2010-01-10 11:00:00,78.28564132560766,-7.0,80.41879219261678,2.8254348211206577
2010-01-10 12:00:00,35.49065352176414,-7.0,33.90836532536877,4.569923971289999
2010-01-10 13:00:00,16.265417665673574,-6.0,81.2012235115797,3.621730789506647
2010-01-10 14:00:00,7.894915438566419,-6.0,27.197134250666966,2.0730656671575765
2010-01-10 15:00:00,62.56347022318842,-5.0,50.86272438272839,4.307420782959682
2010-01-10 16:00:00,82.53836376054255,-5.0,38.17444422634573,3.933107361839793
2010-01-10 17:00:00,88.93833476819381,-6.0,30.436499160614023,3.2159242649776614
2010-01-10 18:00:00,4.2414178205197315,-7.0,11.522052733627962,2.9789826393507
2010-01-10 19:00:00,58.06468650283985,-6.0,34.69397420089532,3.6983189075810587
2010-01-10 20:00:00,31.22256525287917,-6.0,2.42588400622864,3.9678713207332232
2010-01-10 21:00:00,3.4527757987735113,-4.0,7.391408864218995,2.963610993181256
2010-01-10 22:00:00,38.21319361179308,-4.0,54.69612848891158,5.834064259093183
2010-01-10 23:00:00,97.12347597785434,-5.0,17.742358212290554,3.310259371076175
2010-01-11 00:00:00,94.44877789301479,-6.0,32.023102282055376,2.4735784839176413
